station,date,nhrh_pred_lwmwet_1_tot
BNKI4,2021-11-22,0
GVNI4,2021-11-22,0
GVNI4,2021-11-23,0
AHTI4,2021-11-23,0
OSTI4,2021-11-23,0
BNKI4,2021-11-23,0
GVNI4,2021-11-24,0
OSTI4,2021-11-24,0
AHTI4,2021-11-24,0
BNKI4,2021-11-24,0
AHTI4,2021-11-25,0
GVNI4,2021-11-25,0
OSTI4,2021-11-25,0
BNKI4,2021-11-25,0
AHTI4,2021-11-26,0
GVNI4,2021-11-26,0
OSTI4,2021-11-26,0
BNKI4,2021-11-26,0
AHTI4,2021-11-27,0
BNKI4,2021-11-27,0
GVNI4,2021-11-27,0
OSTI4,2021-11-27,60
AHTI4,2021-11-28,0
GVNI4,2021-11-28,0
BNKI4,2021-11-28,60
OSTI4,2021-11-28,660
GVNI4,2021-11-29,0
BNKI4,2021-11-29,0
OSTI4,2021-11-29,0
AHTI4,2021-11-29,0
OSTI4,2021-11-30,540
GVNI4,2021-11-30,0
AHTI4,2021-11-30,0
BNKI4,2021-11-30,120
GVNI4,2021-12-01,0
BNKI4,2021-12-01,420
AHTI4,2021-12-01,60
OSTI4,2021-12-01,540
GVNI4,2021-12-02,0
AHTI4,2021-12-02,0
BNKI4,2021-12-02,180
OSTI4,2021-12-02,0
BNKI4,2021-12-03,0
OSTI4,2021-12-03,120
AHTI4,2021-12-03,0
GVNI4,2021-12-03,0
AHTI4,2021-12-04,540
OSTI4,2021-12-04,540
BNKI4,2021-12-04,540
GVNI4,2021-12-04,0
OSTI4,2021-12-05,0
AHTI4,2021-12-05,0
GVNI4,2021-12-05,0
BNKI4,2021-12-05,480
AHTI4,2021-12-06,0
GVNI4,2021-12-06,0
BNKI4,2021-12-06,360
OSTI4,2021-12-06,0
AHTI4,2021-12-07,0
BNKI4,2021-12-07,0
OSTI4,2021-12-07,0
GVNI4,2021-12-07,0
GVNI4,2021-12-08,0
BNKI4,2021-12-08,300
OSTI4,2021-12-08,240
AHTI4,2021-12-08,0
BNKI4,2021-12-09,0
AHTI4,2021-12-09,0
GVNI4,2021-12-09,0
OSTI4,2021-12-09,0
AHTI4,2021-12-10,180
BNKI4,2021-12-10,1080
OSTI4,2021-12-10,600
GVNI4,2021-12-10,0
GVNI4,2021-12-11,0
BNKI4,2021-12-11,1140
OSTI4,2021-12-11,1080
AHTI4,2021-12-11,1080
GVNI4,2021-12-12,0
AHTI4,2021-12-12,0
BNKI4,2021-12-12,420
OSTI4,2021-12-12,0
OSTI4,2021-12-13,0
GVNI4,2021-12-13,0
BNKI4,2021-12-13,0
AHTI4,2021-12-13,0
GVNI4,2021-12-14,0
AHTI4,2021-12-14,0
BNKI4,2021-12-14,600
OSTI4,2021-12-14,540
OSTI4,2021-12-15,1020
GVNI4,2021-12-15,0
AHTI4,2021-12-15,540
BNKI4,2021-12-15,1200
BNKI4,2021-12-16,120
AHTI4,2021-12-16,0
OSTI4,2021-12-16,0
GVNI4,2021-12-16,0
BNKI4,2021-12-17,480
AHTI4,2021-12-17,0
GVNI4,2021-12-17,0
OSTI4,2021-12-17,480
BNKI4,2021-12-18,0
GVNI4,2021-12-18,0
AHTI4,2021-12-18,0
OSTI4,2021-12-18,180
OSTI4,2021-12-19,900
GVNI4,2021-12-19,0
BNKI4,2021-12-19,1260
AHTI4,2021-12-19,0
OSTI4,2021-12-20,300
BNKI4,2021-12-20,900
AHTI4,2021-12-20,0
GVNI4,2021-12-20,0
GVNI4,2021-12-21,0
OSTI4,2021-12-21,300
AHTI4,2021-12-21,0
BNKI4,2021-12-21,300
BNKI4,2021-12-22,60
AHTI4,2021-12-22,0
GVNI4,2021-12-22,0
OSTI4,2021-12-22,480
GVNI4,2021-12-23,0
BNKI4,2021-12-23,0
AHTI4,2021-12-23,120
OSTI4,2021-12-23,300
AHTI4,2021-12-24,540
GVNI4,2021-12-24,0
OSTI4,2021-12-24,900
BNKI4,2021-12-24,1020
BNKI4,2021-12-25,840
AHTI4,2021-12-25,60
GVNI4,2021-12-25,0
OSTI4,2021-12-25,1020
OSTI4,2021-12-26,720
GVNI4,2021-12-26,0
AHTI4,2021-12-26,180
BNKI4,2021-12-26,60
GVNI4,2021-12-27,0
OSTI4,2021-12-27,1020
AHTI4,2021-12-27,540
BNKI4,2021-12-27,1080
OSTI4,2021-12-28,600
GVNI4,2021-12-28,0
AHTI4,2021-12-28,480
BNKI4,2021-12-28,540
GVNI4,2021-12-29,0
BNKI4,2021-12-29,1080
AHTI4,2021-12-29,60
OSTI4,2021-12-29,900
GVNI4,2021-12-30,0
BNKI4,2021-12-30,1020
OSTI4,2021-12-30,1440
AHTI4,2021-12-30,840
BNKI4,2021-12-31,1440
OSTI4,2021-12-31,1440
AHTI4,2021-12-31,1440
GVNI4,2021-12-31,0
BNKI4,2022-01-01,1380
GVNI4,2022-01-01,0
AHTI4,2022-01-01,240
OSTI4,2022-01-01,1440
GVNI4,2022-01-02,0
OSTI4,2022-01-02,1140
BNKI4,2022-01-02,900
AHTI4,2022-01-02,0
AHTI4,2022-01-03,0
BNKI4,2022-01-03,0
GVNI4,2022-01-03,0
OSTI4,2022-01-03,120
BNKI4,2022-01-04,780
GVNI4,2022-01-04,0
OSTI4,2022-01-04,240
AHTI4,2022-01-04,0
OSTI4,2022-01-05,180
GVNI4,2022-01-05,0
BNKI4,2022-01-05,720
AHTI4,2022-01-05,0
AHTI4,2022-01-06,0
GVNI4,2022-01-06,0
BNKI4,2022-01-06,120
OSTI4,2022-01-06,0
BNKI4,2022-01-07,0
AHTI4,2022-01-07,0
OSTI4,2022-01-07,0
GVNI4,2022-01-07,0
AHTI4,2022-01-08,120
BNKI4,2022-01-08,300
OSTI4,2022-01-08,420
GVNI4,2022-01-08,0
BNKI4,2022-01-09,600
OSTI4,2022-01-09,480
AHTI4,2022-01-09,240
GVNI4,2022-01-09,0
BNKI4,2022-01-10,0
OSTI4,2022-01-10,60
GVNI4,2022-01-10,0
AHTI4,2022-01-10,0
AHTI4,2022-01-11,0
BNKI4,2022-01-11,0
OSTI4,2022-01-11,0
GVNI4,2022-01-11,0
BNKI4,2022-01-12,360
OSTI4,2022-01-12,0
GVNI4,2022-01-12,0
AHTI4,2022-01-12,0
AHTI4,2022-01-13,0
OSTI4,2022-01-13,720
GVNI4,2022-01-13,0
BNKI4,2022-01-13,960
BNKI4,2022-01-14,1440
AHTI4,2022-01-14,1320
OSTI4,2022-01-14,1320
GVNI4,2022-01-14,0
GVNI4,2022-01-15,0
AHTI4,2022-01-15,720
OSTI4,2022-01-15,1440
BNKI4,2022-01-15,960
OSTI4,2022-01-16,1440
BNKI4,2022-01-16,1320
GVNI4,2022-01-16,0
AHTI4,2022-01-16,360
GVNI4,2022-01-17,0
OSTI4,2022-01-17,1260
AHTI4,2022-01-17,0
BNKI4,2022-01-17,1020
AHTI4,2022-01-18,660
BNKI4,2022-01-18,1380
GVNI4,2022-01-18,0
OSTI4,2022-01-18,1080
GVNI4,2022-01-19,0
BNKI4,2022-01-19,420
OSTI4,2022-01-19,180
AHTI4,2022-01-19,0
GVNI4,2022-01-20,0
BNKI4,2022-01-20,0
OSTI4,2022-01-20,0
AHTI4,2022-01-20,0
BNKI4,2022-01-21,0
OSTI4,2022-01-21,360
GVNI4,2022-01-21,0
AHTI4,2022-01-21,0
GVNI4,2022-01-22,0
BNKI4,2022-01-22,180
OSTI4,2022-01-22,0
AHTI4,2022-01-22,0
BNKI4,2022-01-23,840
AHTI4,2022-01-23,0
GVNI4,2022-01-23,0
OSTI4,2022-01-23,420
GVNI4,2022-01-24,0
BNKI4,2022-01-24,660
AHTI4,2022-01-24,120
OSTI4,2022-01-24,540
BNKI4,2022-01-25,0
OSTI4,2022-01-25,0
AHTI4,2022-01-25,0
GVNI4,2022-01-25,0
GVNI4,2022-01-26,0
OSTI4,2022-01-26,240
BNKI4,2022-01-26,0
AHTI4,2022-01-26,0
BNKI4,2022-01-27,0
GVNI4,2022-01-27,0
OSTI4,2022-01-27,0
AHTI4,2022-01-27,0
OSTI4,2022-01-28,120
AHTI4,2022-01-28,0
BNKI4,2022-01-28,0
GVNI4,2022-01-28,0
GVNI4,2022-01-29,0
AHTI4,2022-01-29,0
BNKI4,2022-01-29,0
OSTI4,2022-01-29,0
GVNI4,2022-01-30,0
OSTI4,2022-01-30,600
AHTI4,2022-01-30,0
BNKI4,2022-01-30,540
BNKI4,2022-01-31,1020
AHTI4,2022-01-31,0
OSTI4,2022-01-31,840
GVNI4,2022-01-31,0
AHTI4,2022-02-01,0
GVNI4,2022-02-01,0
BNKI4,2022-02-01,0
OSTI4,2022-02-01,0
AHTI4,2022-02-02,0
GVNI4,2022-02-02,0
OSTI4,2022-02-02,0
BNKI4,2022-02-02,0
OSTI4,2022-02-03,0
BNKI4,2022-02-03,0
AHTI4,2022-02-03,0
GVNI4,2022-02-03,0
GVNI4,2022-02-04,0
BNKI4,2022-02-04,0
OSTI4,2022-02-04,60
AHTI4,2022-02-04,0
GVNI4,2022-02-05,0
BNKI4,2022-02-05,0
AHTI4,2022-02-05,0
OSTI4,2022-02-05,0
GVNI4,2022-02-06,0
BNKI4,2022-02-06,60
AHTI4,2022-02-06,0
OSTI4,2022-02-06,120
OSTI4,2022-02-07,60
BNKI4,2022-02-07,360
GVNI4,2022-02-07,0
AHTI4,2022-02-07,0
OSTI4,2022-02-08,600
BNKI4,2022-02-08,0
AHTI4,2022-02-08,0
GVNI4,2022-02-08,0
GVNI4,2022-02-09,0
BNKI4,2022-02-09,840
OSTI4,2022-02-09,0
AHTI4,2022-02-09,0
OSTI4,2022-02-10,900
GVNI4,2022-02-10,0
AHTI4,2022-02-10,0
BNKI4,2022-02-10,120
OSTI4,2022-02-11,660
BNKI4,2022-02-11,840
GVNI4,2022-02-11,0
AHTI4,2022-02-11,180
AHTI4,2022-02-12,0
GVNI4,2022-02-12,0
OSTI4,2022-02-12,0
BNKI4,2022-02-12,0
AHTI4,2022-02-13,0
OSTI4,2022-02-13,360
BNKI4,2022-02-13,120
GVNI4,2022-02-13,0
AHTI4,2022-02-14,0
GVNI4,2022-02-14,0
OSTI4,2022-02-14,0
BNKI4,2022-02-14,0
BNKI4,2022-02-15,420
AHTI4,2022-02-15,0
OSTI4,2022-02-15,840
GVNI4,2022-02-15,0
BNKI4,2022-02-16,360
GVNI4,2022-02-16,0
AHTI4,2022-02-16,0
OSTI4,2022-02-16,120
GVNI4,2022-02-17,0
AHTI4,2022-02-17,0
OSTI4,2022-02-17,420
BNKI4,2022-02-17,180
AHTI4,2022-02-18,0
OSTI4,2022-02-18,0
GVNI4,2022-02-18,0
BNKI4,2022-02-18,0
AHTI4,2022-02-19,0
GVNI4,2022-02-19,0
OSTI4,2022-02-19,120
BNKI4,2022-02-19,120
OSTI4,2022-02-20,0
BNKI4,2022-02-20,0
GVNI4,2022-02-20,0
AHTI4,2022-02-20,0
GVNI4,2022-02-21,0
OSTI4,2022-02-21,420
AHTI4,2022-02-21,180
BNKI4,2022-02-21,1080
OSTI4,2022-02-22,1320
AHTI4,2022-02-22,720
GVNI4,2022-02-22,0
BNKI4,2022-02-22,1440
BNKI4,2022-02-23,360
OSTI4,2022-02-23,0
AHTI4,2022-02-23,0
GVNI4,2022-02-23,0
BNKI4,2022-02-24,180
OSTI4,2022-02-24,600
AHTI4,2022-02-24,0
GVNI4,2022-02-24,0
AHTI4,2022-02-25,600
GVNI4,2022-02-25,0
OSTI4,2022-02-25,1080
BNKI4,2022-02-25,1020
AHTI4,2022-02-26,0
OSTI4,2022-02-26,840
BNKI4,2022-02-26,780
GVNI4,2022-02-26,0
AHTI4,2022-02-27,0
BNKI4,2022-02-27,0
OSTI4,2022-02-27,0
GVNI4,2022-02-27,0
GVNI4,2022-02-28,0
AHTI4,2022-02-28,0
OSTI4,2022-02-28,0
BNKI4,2022-02-28,660
BNKI4,2022-03-01,0
AHTI4,2022-03-01,0
GVNI4,2022-03-01,0
OSTI4,2022-03-01,0
BNKI4,2022-03-02,240
OSTI4,2022-03-02,600
AHTI4,2022-03-02,360
GVNI4,2022-03-02,0
GVNI4,2022-03-03,0
AHTI4,2022-03-03,0
OSTI4,2022-03-03,660
BNKI4,2022-03-03,0
GVNI4,2022-03-04,0
BNKI4,2022-03-04,0
OSTI4,2022-03-04,600
AHTI4,2022-03-04,0
BNKI4,2022-03-05,900
AHTI4,2022-03-05,720
OSTI4,2022-03-05,600
GVNI4,2022-03-05,0
GVNI4,2022-03-06,0
OSTI4,2022-03-06,960
AHTI4,2022-03-06,420
BNKI4,2022-03-06,1020
OSTI4,2022-03-07,900
AHTI4,2022-03-07,540
BNKI4,2022-03-07,780
GVNI4,2022-03-07,0
OSTI4,2022-03-08,600
BNKI4,2022-03-08,780
AHTI4,2022-03-08,0
GVNI4,2022-03-08,0
OSTI4,2022-03-09,420
AHTI4,2022-03-09,0
GVNI4,2022-03-09,0
BNKI4,2022-03-09,180
OSTI4,2022-03-10,420
BNKI4,2022-03-10,0
AHTI4,2022-03-10,0
GVNI4,2022-03-10,0
GVNI4,2022-03-11,0
OSTI4,2022-03-11,960
AHTI4,2022-03-11,0
BNKI4,2022-03-11,180
AHTI4,2022-03-12,0
BNKI4,2022-03-12,0
GVNI4,2022-03-12,0
OSTI4,2022-03-12,0
AHTI4,2022-03-13,0
OSTI4,2022-03-13,0
BNKI4,2022-03-13,0
GVNI4,2022-03-13,0
OSTI4,2022-03-14,0
BNKI4,2022-03-14,0
GVNI4,2022-03-14,0
AHTI4,2022-03-14,0
AHTI4,2022-03-15,720
GVNI4,2022-03-15,0
BNKI4,2022-03-15,660
OSTI4,2022-03-15,600
OSTI4,2022-03-16,180
BNKI4,2022-03-16,720
GVNI4,2022-03-16,0
AHTI4,2022-03-16,0
BNKI4,2022-03-17,660
OSTI4,2022-03-17,0
GVNI4,2022-03-17,0
AHTI4,2022-03-17,180
GVNI4,2022-03-18,0
BNKI4,2022-03-18,1320
OSTI4,2022-03-18,1020
AHTI4,2022-03-18,1080
OSTI4,2022-03-19,1020
GVNI4,2022-03-19,0
BNKI4,2022-03-19,1080
AHTI4,2022-03-19,420
OSTI4,2022-03-20,0
GVNI4,2022-03-20,0
BNKI4,2022-03-20,600
AHTI4,2022-03-20,420
OSTI4,2022-03-21,0
BNKI4,2022-03-21,0
GVNI4,2022-03-21,0
AHTI4,2022-03-21,0
AHTI4,2022-03-22,960
GVNI4,2022-03-22,0
BNKI4,2022-03-22,900
OSTI4,2022-03-22,1080
AHTI4,2022-03-23,1320
BNKI4,2022-03-23,1440
GVNI4,2022-03-23,0
OSTI4,2022-03-23,1440
GVNI4,2022-03-24,0
OSTI4,2022-03-24,1440
AHTI4,2022-03-24,1020
BNKI4,2022-03-24,1440
GVNI4,2022-03-25,0
BNKI4,2022-03-25,1020
OSTI4,2022-03-25,960
AHTI4,2022-03-25,360
AHTI4,2022-03-26,0
GVNI4,2022-03-26,0
BNKI4,2022-03-26,0
OSTI4,2022-03-26,0
GVNI4,2022-03-27,0
OSTI4,2022-03-27,240
BNKI4,2022-03-27,0
AHTI4,2022-03-27,0
BNKI4,2022-03-28,0
AHTI4,2022-03-28,0
GVNI4,2022-03-28,0
OSTI4,2022-03-28,0
BNKI4,2022-03-29,0
AHTI4,2022-03-29,0
GVNI4,2022-03-29,0
OSTI4,2022-03-29,0
AHTI4,2022-03-30,600
GVNI4,2022-03-30,0
OSTI4,2022-03-30,1140
BNKI4,2022-03-30,960
GVNI4,2022-03-31,0
OSTI4,2022-03-31,1200
AHTI4,2022-03-31,900
BNKI4,2022-03-31,1140
BNKI4,2022-04-01,120
OSTI4,2022-04-01,600
GVNI4,2022-04-01,0
AHTI4,2022-04-01,360
AHTI4,2022-04-02,540
GVNI4,2022-04-02,0
OSTI4,2022-04-02,720
BNKI4,2022-04-02,900
BNKI4,2022-04-03,780
OSTI4,2022-04-03,480
GVNI4,2022-04-03,0
AHTI4,2022-04-03,120
OSTI4,2022-04-04,1020
BNKI4,2022-04-04,1260
AHTI4,2022-04-04,240
GVNI4,2022-04-04,0
AHTI4,2022-04-05,60
BNKI4,2022-04-05,1260
GVNI4,2022-04-05,0
OSTI4,2022-04-05,1200
OSTI4,2022-04-06,720
BNKI4,2022-04-06,1020
GVNI4,2022-04-06,0
AHTI4,2022-04-06,0
BNKI4,2022-04-07,1380
GVNI4,2022-04-07,0
AHTI4,2022-04-07,120
OSTI4,2022-04-07,600
AHTI4,2022-04-08,120
OSTI4,2022-04-08,960
BNKI4,2022-04-08,960
GVNI4,2022-04-08,0
OSTI4,2022-04-09,480
AHTI4,2022-04-09,0
BNKI4,2022-04-09,420
GVNI4,2022-04-09,0
BNKI4,2022-04-10,0
OSTI4,2022-04-10,0
GVNI4,2022-04-10,0
AHTI4,2022-04-10,0
AHTI4,2022-04-11,0
OSTI4,2022-04-11,0
BNKI4,2022-04-11,0
GVNI4,2022-04-11,0
OSTI4,2022-04-12,0
AHTI4,2022-04-12,0
BNKI4,2022-04-12,0
GVNI4,2022-04-12,0
GVNI4,2022-04-13,0
OSTI4,2022-04-13,600
BNKI4,2022-04-13,1440
AHTI4,2022-04-13,240
GVNI4,2022-04-14,0
OSTI4,2022-04-14,0
BNKI4,2022-04-14,480
AHTI4,2022-04-14,0
AHTI4,2022-04-15,0
BNKI4,2022-04-15,0
OSTI4,2022-04-15,0
GVNI4,2022-04-15,0
AHTI4,2022-04-16,0
BNKI4,2022-04-16,60
OSTI4,2022-04-16,120
GVNI4,2022-04-16,0
OSTI4,2022-04-17,180
BNKI4,2022-04-17,0
AHTI4,2022-04-17,240
GVNI4,2022-04-17,0
OSTI4,2022-04-18,960
AHTI4,2022-04-18,660
BNKI4,2022-04-18,720
GVNI4,2022-04-18,0
BNKI4,2022-04-19,180
AHTI4,2022-04-19,0
OSTI4,2022-04-19,420
GVNI4,2022-04-19,0
BNKI4,2022-04-20,300
AHTI4,2022-04-20,480
GVNI4,2022-04-20,0
OSTI4,2022-04-20,600
AHTI4,2022-04-21,960
OSTI4,2022-04-21,1080
BNKI4,2022-04-21,960
GVNI4,2022-04-21,0
AHTI4,2022-04-22,600
OSTI4,2022-04-22,660
BNKI4,2022-04-22,900
GVNI4,2022-04-22,0
BNKI4,2022-04-23,900
GVNI4,2022-04-23,0
AHTI4,2022-04-23,60
OSTI4,2022-04-23,0
GVNI4,2022-04-24,0
BNKI4,2022-04-24,660
AHTI4,2022-04-24,0
OSTI4,2022-04-24,300
GVNI4,2022-04-25,0
BNKI4,2022-04-25,60
AHTI4,2022-04-25,0
OSTI4,2022-04-25,60
GVNI4,2022-04-26,0
BNKI4,2022-04-26,0
AHTI4,2022-04-26,0
OSTI4,2022-04-26,540
AHTI4,2022-04-27,0
GVNI4,2022-04-27,0
BNKI4,2022-04-27,0
OSTI4,2022-04-27,0
AHTI4,2022-04-28,0
BNKI4,2022-04-28,600
OSTI4,2022-04-28,180
GVNI4,2022-04-28,0
OSTI4,2022-04-29,1320
AHTI4,2022-04-29,360
GVNI4,2022-04-29,0
BNKI4,2022-04-29,0
AHTI4,2022-04-30,240
GVNI4,2022-04-30,0
BNKI4,2022-04-30,780
OSTI4,2022-04-30,1020
AHTI4,2022-05-01,600
GVNI4,2022-05-01,0
BNKI4,2022-05-01,1260
OSTI4,2022-05-01,1020
GVNI4,2022-05-02,0
AHTI4,2022-05-02,60
OSTI4,2022-05-02,240
BNKI4,2022-05-02,900
GVNI4,2022-05-03,0
AHTI4,2022-05-03,960
OSTI4,2022-05-03,1260
BNKI4,2022-05-03,1020
AHTI4,2022-05-04,360
OSTI4,2022-05-04,900
GVNI4,2022-05-04,0
BNKI4,2022-05-04,900
AHTI4,2022-05-05,120
BNKI4,2022-05-05,540
GVNI4,2022-05-05,0
OSTI4,2022-05-05,1260
BNKI4,2022-05-06,660
AHTI4,2022-05-06,420
OSTI4,2022-05-06,960
GVNI4,2022-05-06,0
AHTI4,2022-05-07,180
OSTI4,2022-05-07,660
BNKI4,2022-05-07,0
GVNI4,2022-05-07,0
OSTI4,2022-05-08,0
GVNI4,2022-05-08,0
AHTI4,2022-05-08,120
BNKI4,2022-05-08,0
OSTI4,2022-05-09,0
GVNI4,2022-05-09,0
AHTI4,2022-05-09,0
BNKI4,2022-05-09,0
OSTI4,2022-05-10,540
GVNI4,2022-05-10,0
AHTI4,2022-05-10,0
BNKI4,2022-05-10,480
GVNI4,2022-05-11,0
BNKI4,2022-05-11,720
OSTI4,2022-05-11,780
AHTI4,2022-05-11,540
AHTI4,2022-05-12,420
OSTI4,2022-05-12,420
BNKI4,2022-05-12,420
GVNI4,2022-05-12,0
OSTI4,2022-05-13,60
BNKI4,2022-05-13,180
AHTI4,2022-05-13,0
GVNI4,2022-05-13,0
BNKI4,2022-05-14,0
GVNI4,2022-05-14,0
AHTI4,2022-05-14,120
OSTI4,2022-05-14,240
GVNI4,2022-05-15,0
BNKI4,2022-05-15,0
AHTI4,2022-05-15,0
OSTI4,2022-05-15,300
OSTI4,2022-05-16,420
BNKI4,2022-05-16,120
AHTI4,2022-05-16,0
GVNI4,2022-05-16,0
OSTI4,2022-05-17,0
AHTI4,2022-05-17,0
BNKI4,2022-05-17,120
GVNI4,2022-05-17,0
AHTI4,2022-05-18,180
BNKI4,2022-05-18,720
GVNI4,2022-05-18,0
OSTI4,2022-05-18,960
GVNI4,2022-05-19,0
AHTI4,2022-05-19,0
BNKI4,2022-05-19,840
OSTI4,2022-05-19,540
GVNI4,2022-05-20,0
AHTI4,2022-05-20,60
BNKI4,2022-05-20,360
OSTI4,2022-05-20,660
GVNI4,2022-05-21,0
AHTI4,2022-05-21,0
BNKI4,2022-05-21,240
OSTI4,2022-05-21,0
GVNI4,2022-05-22,0
AHTI4,2022-05-22,0
OSTI4,2022-05-22,0
BNKI4,2022-05-22,180
OSTI4,2022-05-23,0
AHTI4,2022-05-23,0
GVNI4,2022-05-23,0
BNKI4,2022-05-23,0
AHTI4,2022-05-24,0
BNKI4,2022-05-24,0
GVNI4,2022-05-24,0
OSTI4,2022-05-24,0
BNKI4,2022-05-25,1140
GVNI4,2022-05-25,0
AHTI4,2022-05-25,1440
OSTI4,2022-05-25,1260
GVNI4,2022-05-26,0
BNKI4,2022-05-26,1440
AHTI4,2022-05-26,1140
OSTI4,2022-05-26,1440
BNKI4,2022-05-27,1020
AHTI4,2022-05-27,360
GVNI4,2022-05-27,0
OSTI4,2022-05-27,900
AHTI4,2022-05-28,0
GVNI4,2022-05-28,0
OSTI4,2022-05-28,420
BNKI4,2022-05-28,720
BNKI4,2022-05-29,540
AHTI4,2022-05-29,0
OSTI4,2022-05-29,540
GVNI4,2022-05-29,0
BNKI4,2022-05-30,120
OSTI4,2022-05-30,60
GVNI4,2022-05-30,0
AHTI4,2022-05-30,0
AHTI4,2022-05-31,180
GVNI4,2022-05-31,0
OSTI4,2022-05-31,840
BNKI4,2022-05-31,60
GVNI4,2022-06-01,0
BNKI4,2022-06-01,120
OSTI4,2022-06-01,300
AHTI4,2022-06-01,60
BNKI4,2022-06-02,240
OSTI4,2022-06-02,300
GVNI4,2022-06-02,0
AHTI4,2022-06-02,0
OSTI4,2022-06-03,0
AHTI4,2022-06-03,0
GVNI4,2022-06-03,0
BNKI4,2022-06-03,0
BNKI4,2022-06-04,360
OSTI4,2022-06-04,0
AHTI4,2022-06-04,0
GVNI4,2022-06-04,0
AHTI4,2022-06-05,360
BNKI4,2022-06-05,900
OSTI4,2022-06-05,420
GVNI4,2022-06-05,0
OSTI4,2022-06-06,1200
AHTI4,2022-06-06,1200
GVNI4,2022-06-06,0
BNKI4,2022-06-06,1320
GVNI4,2022-06-07,0
OSTI4,2022-06-07,960
AHTI4,2022-06-07,240
BNKI4,2022-06-07,900
AHTI4,2022-06-08,360
GVNI4,2022-06-08,0
OSTI4,2022-06-08,720
BNKI4,2022-06-08,960
AHTI4,2022-06-09,0
OSTI4,2022-06-09,480
BNKI4,2022-06-09,600
GVNI4,2022-06-09,0
GVNI4,2022-06-10,0
AHTI4,2022-06-10,600
BNKI4,2022-06-10,780
OSTI4,2022-06-10,1200
BNKI4,2022-06-11,1320
AHTI4,2022-06-11,780
OSTI4,2022-06-11,1260
GVNI4,2022-06-11,0
OSTI4,2022-06-12,1140
GVNI4,2022-06-12,0
BNKI4,2022-06-12,1440
AHTI4,2022-06-12,960
BNKI4,2022-06-13,1440
OSTI4,2022-06-13,960
AHTI4,2022-06-13,540
GVNI4,2022-06-13,0
GVNI4,2022-06-14,0
OSTI4,2022-06-14,240
BNKI4,2022-06-14,900
AHTI4,2022-06-14,0
BNKI4,2022-06-15,420
GVNI4,2022-06-15,0
OSTI4,2022-06-15,480
AHTI4,2022-06-15,480
BNKI4,2022-06-16,840
OSTI4,2022-06-16,900
GVNI4,2022-06-16,0
AHTI4,2022-06-16,480
GVNI4,2022-06-17,0
BNKI4,2022-06-17,120
OSTI4,2022-06-17,300
AHTI4,2022-06-17,120
BNKI4,2022-06-18,180
AHTI4,2022-06-18,0
OSTI4,2022-06-18,420
GVNI4,2022-06-18,0
AHTI4,2022-06-19,0
OSTI4,2022-06-19,300
GVNI4,2022-06-19,0
BNKI4,2022-06-19,0
AHTI4,2022-06-20,0
OSTI4,2022-06-20,0
GVNI4,2022-06-20,0
BNKI4,2022-06-20,0
AHTI4,2022-06-21,0
GVNI4,2022-06-21,0
OSTI4,2022-06-21,0
BNKI4,2022-06-21,0
GVNI4,2022-06-22,0
BNKI4,2022-06-22,0
OSTI4,2022-06-22,780
AHTI4,2022-06-22,0
BNKI4,2022-06-23,420
GVNI4,2022-06-23,0
AHTI4,2022-06-23,240
OSTI4,2022-06-23,480
BNKI4,2022-06-24,360
GVNI4,2022-06-24,0
OSTI4,2022-06-24,900
AHTI4,2022-06-24,240
BNKI4,2022-06-25,900
GVNI4,2022-06-25,0
OSTI4,2022-06-25,1260
AHTI4,2022-06-25,240
BNKI4,2022-06-26,600
OSTI4,2022-06-26,840
AHTI4,2022-06-26,0
GVNI4,2022-06-26,0
OSTI4,2022-06-27,360
AHTI4,2022-06-27,0
GVNI4,2022-06-27,0
BNKI4,2022-06-27,300
AHTI4,2022-06-28,0
OSTI4,2022-06-28,0
GVNI4,2022-06-28,0
BNKI4,2022-06-28,420
OSTI4,2022-06-29,420
GVNI4,2022-06-29,0
AHTI4,2022-06-29,120
BNKI4,2022-06-29,720
GVNI4,2022-06-30,0
BNKI4,2022-06-30,120
OSTI4,2022-06-30,60
AHTI4,2022-06-30,0
AHTI4,2022-07-01,0
BNKI4,2022-07-01,0
GVNI4,2022-07-01,0
OSTI4,2022-07-01,480
BNKI4,2022-07-02,660
OSTI4,2022-07-02,720
GVNI4,2022-07-02,0
AHTI4,2022-07-02,360
OSTI4,2022-07-03,420
BNKI4,2022-07-03,720
AHTI4,2022-07-03,120
GVNI4,2022-07-03,0
BNKI4,2022-07-04,660
GVNI4,2022-07-04,0
AHTI4,2022-07-04,300
OSTI4,2022-07-04,720
AHTI4,2022-07-05,0
OSTI4,2022-07-05,600
GVNI4,2022-07-05,0
BNKI4,2022-07-05,900
BNKI4,2022-07-06,1140
GVNI4,2022-07-06,0
AHTI4,2022-07-06,900
OSTI4,2022-07-06,1260
BNKI4,2022-07-07,1260
OSTI4,2022-07-07,1440
AHTI4,2022-07-07,960
GVNI4,2022-07-07,0
AHTI4,2022-07-08,840
BNKI4,2022-07-08,1380
OSTI4,2022-07-08,1440
GVNI4,2022-07-08,0
AHTI4,2022-07-09,480
BNKI4,2022-07-09,360
OSTI4,2022-07-09,1140
GVNI4,2022-07-09,0
BNKI4,2022-07-10,600
GVNI4,2022-07-10,0
OSTI4,2022-07-10,960
AHTI4,2022-07-10,600
OSTI4,2022-07-11,1260
AHTI4,2022-07-11,120
BNKI4,2022-07-11,960
